# index[0] x_pos[1,pix] y_pos[2] hlr_gal[3,arcsec] e_gal[4] beta_gal[5,deg] n_gal[6] mag[7] flux_gal[8] 
# sky[9,adu/arcsec^2] fwhm_psf[10,arcsec] beta_moffat_psf[11] e_psf[12] beta_psf[13,deg] trunc[14, arcsec]
#   0     1       2      3      4    5     6      7        8          9     10    11     12   13     14 
#  note: set the size of the entire field to 2200 pix by 2200 for galsim run.
#  the region of interest:  (x_pix = 100 - 2100, y_pix = 100 - 2100) 
27	710.64	373.28	0.100	0.000	0	2.41	28.94	33.0	49050.00	0.900	2.91	0.070	0	0.684	
28	369.82	1880.80	0.100	0.000	0	1.12	28.99	31.0	49050.00	0.900	3.03	0.000	0	0.426	
29	597.12	1402.54	0.210	0.000	0	1.66	27.01	194.0	49050.00	0.920	3.14	0.130	0	1.127	
30	177.55	479.88	0.100	0.000	0	3.17	28.84	36.0	49050.00	0.860	3.02	0.100	0	0.835	
31	1399.53	256.59	0.100	0.000	0	3.51	27.81	93.0	49050.00	0.890	3.06	0.000	0	0.903	
32	478.98	319.89	0.100	0.000	0	0.72	28.94	33.0	49050.00	0.820	2.93	0.020	0	0.345	
33	992.42	1946.22	0.100	0.000	0	4.95	27.23	158.0	49050.00	0.910	3.01	0.100	0	1.190	
34	1724.66	344.07	0.100	0.000	0	3.01	27.50	124.0	49050.00	0.800	3.10	0.110	0	0.804	
35	2063.38	1459.37	0.100	0.000	0	2.44	28.43	52.0	49050.00	0.910	3.17	0.040	0	0.690	
36	2017.43	121.33	0.100	0.000	0	3.77	28.61	44.0	49050.00	0.880	2.92	0.040	0	0.955	
37	916.94	1159.71	0.100	0.000	0	4.26	28.57	46.0	49050.00	0.880	3.03	0.030	0	1.053	
38	518.48	762.48	0.100	0.000	0	1.55	28.78	38.0	49050.00	0.870	2.96	0.040	0	0.510	
39	875.15	1695.47	0.100	0.000	0	1.50	28.65	43.0	49050.00	0.810	3.09	0.150	0	0.502	
40	802.47	1849.25	0.100	0.000	0	3.31	27.96	81.0	49050.00	0.890	3.19	0.050	0	0.863	
41	833.37	1688.98	0.100	0.000	0	2.39	28.64	43.0	49050.00	0.860	3.11	0.020	0	0.679	
42	970.72	845.55	0.100	0.000	0	0.78	28.99	31.0	49050.00	0.800	3.01	0.050	0	0.356	
43	1299.83	450.59	0.100	0.000	0	0.62	28.94	33.0	49050.00	0.910	3.03	0.030	0	0.324	
44	1737.63	942.92	0.170	0.000	0	3.33	27.10	179.0	49050.00	0.800	3.13	0.030	0	1.497	
45	1640.02	897.28	0.100	0.000	0	0.67	28.30	59.0	49050.00	0.900	3.10	0.030	0	0.334	
46	195.56	706.33	0.100	0.000	0	3.00	28.55	47.0	49050.00	0.810	2.97	0.050	0	0.801	
47	1244.86	1426.28	0.100	0.000	0	1.84	28.61	44.0	49050.00	0.920	3.14	0.040	0	0.570	
48	648.03	1593.93	0.100	0.000	0	1.37	28.73	40.0	49050.00	0.910	3.00	0.040	0	0.475	
49	2042.61	581.39	0.100	0.000	0	4.52	28.15	68.0	49050.00	0.890	3.10	0.030	0	1.104	
50	593.58	1436.65	0.100	0.000	0	1.27	27.73	100.0	49050.00	0.800	3.08	0.060	0	0.456	
51	522.53	514.75	0.100	0.000	0	4.26	28.54	47.0	49050.00	0.880	3.13	0.070	0	1.054	
52	2014.17	398.01	0.100	0.000	0	1.68	28.79	38.0	49050.00	0.820	2.90	0.110	0	0.538	
53	1740.58	542.20	0.100	0.000	0	4.13	28.82	37.0	49050.00	0.800	2.94	0.010	0	1.028	
54	150.53	249.49	0.100	0.000	0	0.82	28.81	37.0	49050.00	0.800	3.08	0.100	0	0.366	
55	1300.43	288.98	0.100	0.000	0	3.82	28.99	31.0	49050.00	0.820	2.92	0.090	0	0.965	
56	1240.93	402.87	0.100	0.000	0	2.02	28.98	32.0	49050.00	0.850	2.92	0.010	0	0.605	
57	914.70	233.00	0.100	0.000	0	1.90	28.42	53.0	49050.00	0.830	3.10	0.020	0	0.582	
58	406.83	1314.28	0.100	0.000	0	4.99	28.73	40.0	49050.00	0.930	2.95	0.100	0	1.198	
59	943.34	104.28	0.100	0.000	0	1.30	28.77	38.0	49050.00	0.920	3.18	0.030	0	0.461	
60	1895.08	524.72	0.100	0.000	0	4.54	28.47	51.0	49050.00	0.800	2.99	0.080	0	1.110	
61	558.92	1953.84	0.100	0.000	0	1.90	27.88	87.0	49050.00	0.910	3.09	0.000	0	0.581	
62	1583.86	425.77	0.100	0.000	0	4.47	28.71	41.0	49050.00	0.820	3.05	0.020	0	1.095	
63	1457.33	1508.89	0.100	0.000	0	2.26	28.56	47.0	49050.00	0.900	2.98	0.070	0	0.653	
64	327.32	1828.68	0.100	0.000	0	1.04	28.58	46.0	49050.00	0.850	2.95	0.010	0	0.408	
65	605.55	498.03	0.100	0.000	0	0.86	28.86	35.0	49050.00	0.910	3.09	0.050	0	0.372	
66	748.08	115.51	0.100	0.000	0	0.57	28.51	49.0	49050.00	0.880	2.94	0.040	0	0.315	
67	1018.90	784.34	0.100	0.000	0	2.92	28.94	33.0	49050.00	0.880	3.18	0.010	0	0.786	
68	1976.49	401.89	0.100	0.000	0	0.91	27.82	92.0	49050.00	0.840	3.12	0.010	0	0.384	
69	1672.28	1205.47	0.100	0.000	0	1.94	28.04	75.0	49050.00	0.890	3.04	0.050	0	0.589	
70	1332.30	681.48	0.100	0.000	0	0.58	28.35	56.0	49050.00	0.800	2.97	0.080	0	0.318	
71	1865.50	1936.22	0.100	0.000	0	4.82	27.40	136.0	49050.00	0.900	2.91	0.100	0	1.164	
72	474.80	992.52	0.100	0.000	0	2.81	27.32	146.0	49050.00	0.910	3.08	0.030	0	0.762	
73	336.46	200.80	0.100	0.000	0	4.48	27.62	111.0	49050.00	0.820	2.98	0.050	0	1.096	
74	1246.93	2050.69	0.100	0.000	0	4.37	28.81	37.0	49050.00	0.850	3.05	0.030	0	1.075	
75	1366.87	1759.88	0.100	0.000	0	2.78	27.94	82.0	49050.00	0.880	3.18	0.000	0	0.757	
76	424.57	468.53	0.100	0.000	0	2.21	28.47	51.0	49050.00	0.810	3.16	0.090	0	0.644	
77	115.83	245.44	0.100	0.000	0	4.75	28.28	60.0	49050.00	0.920	3.07	0.090	0	1.150	
78	522.72	101.06	0.100	0.000	0	4.14	28.93	33.0	49050.00	0.840	3.06	0.070	0	1.028	
79	649.22	1483.09	0.100	0.000	0	1.73	28.09	72.0	49050.00	0.810	2.91	0.030	0	0.548	
80	1509.18	439.32	0.100	0.000	0	1.55	28.33	58.0	49050.00	0.820	3.19	0.020	0	0.510	
81	1879.34	1350.47	0.180	0.000	0	3.35	27.12	175.0	49050.00	0.890	2.94	0.030	0	1.590	
82	1271.88	1731.48	0.100	0.000	0	2.30	27.62	111.0	49050.00	0.820	3.18	0.060	0	0.660	
83	971.44	1716.10	0.100	0.000	0	2.19	28.00	78.0	49050.00	0.880	3.07	0.100	0	0.639	
84	2075.26	889.90	0.100	0.000	0	1.18	28.51	49.0	49050.00	0.910	3.12	0.060	0	0.438	
85	178.22	1801.40	0.100	0.000	0	4.11	28.88	35.0	49050.00	0.810	2.98	0.010	0	1.023	
86	873.79	874.98	0.100	0.000	0	1.73	27.34	143.0	49050.00	0.860	3.00	0.020	0	0.548	
87	1030.42	2061.30	0.100	0.000	0	3.46	28.26	61.0	49050.00	0.920	2.99	0.120	0	0.893	
88	988.52	1301.90	0.100	0.000	0	3.21	28.88	35.0	49050.00	0.900	3.16	0.010	0	0.843	
89	1026.47	1207.89	0.100	0.000	0	2.56	28.77	38.0	49050.00	0.900	2.92	0.000	0	0.714	
90	1873.75	1112.83	0.100	0.000	0	4.71	28.51	49.0	49050.00	0.820	3.04	0.020	0	1.142	
91	571.97	1553.23	0.100	0.000	0	1.88	28.89	34.0	49050.00	0.910	3.09	0.010	0	0.577	
92	766.45	890.64	0.100	0.000	0	4.12	28.82	37.0	49050.00	0.930	2.91	0.060	0	1.025	
93	692.45	1675.99	0.100	0.000	0	3.73	28.63	44.0	49050.00	0.820	3.03	0.010	0	0.947	
94	1885.55	1474.86	0.100	0.000	0	4.39	28.47	51.0	49050.00	0.920	3.15	0.120	0	1.078	
95	1361.91	189.60	0.100	0.000	0	4.41	28.59	45.0	49050.00	0.810	3.12	0.010	0	1.083	
96	298.68	677.14	0.100	0.000	0	1.23	28.58	46.0	49050.00	0.820	3.15	0.020	0	0.447	
97	1524.27	883.31	0.100	0.000	0	3.41	28.60	45.0	49050.00	0.810	3.11	0.120	0	0.883	
98	429.32	1119.08	0.100	0.000	0	3.04	27.89	86.0	49050.00	0.870	2.94	0.100	0	0.808	
99	1910.51	159.20	0.100	0.000	0	3.20	28.59	45.0	49050.00	0.800	3.10	0.000	0	0.841	
100	1716.33	296.73	0.100	0.000	0	1.18	28.04	75.0	49050.00	0.850	3.03	0.010	0	0.437	
101	1394.06	1381.76	0.100	0.000	0	3.63	28.08	72.0	49050.00	0.930	3.10	0.070	0	0.928	
102	945.93	1642.37	0.100	0.000	0	1.42	28.95	33.0	49050.00	0.890	3.00	0.090	0	0.486	
103	1283.56	780.96	0.100	0.000	0	4.65	28.75	39.0	49050.00	0.930	3.08	0.070	0	1.131	
104	1706.56	1517.58	0.100	0.000	0	3.27	28.15	68.0	49050.00	0.840	3.15	0.010	0	0.856	
105	1946.67	943.81	0.100	0.000	0	3.54	27.06	185.0	49050.00	0.890	2.98	0.060	0	0.908	
106	1653.53	785.54	0.110	0.000	0	2.01	27.26	154.0	49050.00	0.840	3.08	0.110	0	0.708	
107	1098.45	1544.87	0.100	0.000	0	2.01	28.35	56.0	49050.00	0.800	2.98	0.040	0	0.604	
108	1724.13	1818.25	0.100	0.000	0	0.90	27.14	172.0	49050.00	0.800	3.08	0.010	0	0.381	
109	502.00	1124.66	0.100	0.000	0	4.06	28.97	32.0	49050.00	0.930	3.11	0.140	0	1.013	
110	1644.10	1215.27	0.100	0.000	0	4.41	28.52	48.0	49050.00	0.890	2.99	0.030	0	1.082	
111	622.15	658.83	0.100	0.000	0	3.50	28.49	50.0	49050.00	0.810	2.95	0.120	0	0.902	
112	188.73	1556.01	0.100	0.000	0	1.92	28.29	60.0	49050.00	0.910	2.98	0.020	0	0.584	
113	141.31	291.77	0.100	0.000	0	2.66	28.97	32.0	49050.00	0.930	3.01	0.020	0	0.733	
114	1491.70	910.62	0.100	0.000	0	3.68	28.58	46.0	49050.00	0.890	2.98	0.030	0	0.936	
115	542.25	1143.20	0.100	0.000	0	2.01	28.88	35.0	49050.00	0.890	3.14	0.050	0	0.602	
116	452.21	1132.97	0.100	0.000	0	0.65	27.18	166.0	49050.00	0.880	3.17	0.030	0	0.331	
117	1233.99	1806.39	0.100	0.000	0	4.56	28.51	49.0	49050.00	0.800	3.13	0.060	0	1.114	
118	1887.90	811.67	0.100	0.000	0	1.17	27.28	151.0	49050.00	0.860	3.11	0.040	0	0.435	
119	1715.74	1013.10	0.100	0.000	0	2.22	28.76	39.0	49050.00	0.870	3.11	0.040	0	0.645	
120	1998.81	876.55	0.100	0.000	0	1.23	27.89	86.0	49050.00	0.910	3.06	0.040	0	0.446	
121	1409.19	593.87	0.100	0.000	0	4.13	28.39	54.0	49050.00	0.880	3.19	0.050	0	1.028	
122	1728.49	908.36	0.130	0.000	0	2.16	27.30	149.0	49050.00	0.900	2.98	0.020	0	0.864	
123	1495.01	1193.02	0.100	0.000	0	4.54	27.73	100.0	49050.00	0.870	3.14	0.050	0	1.109	
124	1677.76	641.50	0.100	0.000	0	1.55	28.54	47.0	49050.00	0.800	2.99	0.010	0	0.511	
125	1045.83	228.52	0.100	0.000	0	4.17	28.38	55.0	49050.00	0.870	2.90	0.010	0	1.035	
126	1226.10	1635.30	0.100	0.000	0	4.15	28.98	32.0	49050.00	0.860	2.94	0.020	0	1.032	
127	696.78	1176.59	0.100	0.000	0	3.40	28.48	50.0	49050.00	0.840	3.05	0.060	0	0.881	
128	1634.10	1028.85	0.100	0.000	0	3.08	28.77	38.0	49050.00	0.840	3.18	0.010	0	0.818	
129	1834.99	1844.03	0.100	0.000	0	0.93	28.98	32.0	49050.00	0.930	2.91	0.040	0	0.386	
130	621.95	1067.35	0.100	0.000	0	2.01	28.92	33.0	49050.00	0.880	2.96	0.080	0	0.602	
131	902.95	797.60	0.100	0.000	0	1.20	27.63	110.0	49050.00	0.930	3.15	0.070	0	0.442	
132	396.95	724.24	0.100	0.000	0	2.66	27.94	82.0	49050.00	0.900	2.94	0.020	0	0.732	
133	667.71	1484.15	0.100	0.000	0	0.65	27.78	95.0	49050.00	0.830	3.06	0.030	0	0.331	
134	1422.76	503.09	0.100	0.000	0	0.56	28.73	40.0	49050.00	0.930	2.92	0.000	0	0.313	
135	1764.84	921.11	0.100	0.000	0	1.96	28.21	64.0	49050.00	0.900	3.08	0.020	0	0.592	
136	414.68	1528.48	0.100	0.000	0	2.77	28.59	45.0	49050.00	0.900	2.93	0.010	0	0.755	
137	1929.27	1215.69	0.100	0.000	0	3.13	27.50	124.0	49050.00	0.900	2.99	0.010	0	0.827	
138	1764.59	1494.60	0.100	0.000	0	3.33	27.73	100.0	49050.00	0.910	3.14	0.090	0	0.866	
139	656.17	2089.93	0.100	0.000	0	2.21	28.13	69.0	49050.00	0.930	3.19	0.000	0	0.643	
140	184.85	122.20	0.100	0.000	0	3.09	28.41	53.0	49050.00	0.850	3.06	0.040	0	0.819	
141	941.27	591.28	0.100	0.000	0	3.32	28.87	35.0	49050.00	0.850	2.98	0.030	0	0.864	
142	984.68	654.00	0.100	0.000	0	4.28	27.31	147.0	49050.00	0.920	3.10	0.020	0	1.057	
143	1912.43	1992.32	0.100	0.000	0	0.77	28.53	48.0	49050.00	0.920	3.16	0.020	0	0.356	
144	1270.74	1126.73	0.100	0.000	0	4.68	28.73	40.0	49050.00	0.930	3.05	0.020	0	1.136	
145	323.00	518.40	0.130	0.000	0	2.57	27.08	182.0	49050.00	0.870	3.01	0.040	0	0.997	
146	1837.49	440.99	0.100	0.000	0	2.55	28.93	33.0	49050.00	0.830	3.10	0.070	0	0.710	
147	417.65	1252.68	0.100	0.000	0	3.23	28.84	36.0	49050.00	0.850	2.98	0.010	0	0.847	
148	784.78	181.15	0.100	0.000	0	2.17	28.40	54.0	49050.00	0.810	2.95	0.030	0	0.636	
149	292.19	523.85	0.100	0.000	0	0.80	28.85	36.0	49050.00	0.910	3.11	0.050	0	0.361	
150	1300.74	2031.14	0.100	0.000	0	4.04	28.87	35.0	49050.00	0.890	3.06	0.020	0	1.009	
151	1494.21	1075.66	0.100	0.000	0	1.10	28.70	41.0	49050.00	0.880	2.95	0.010	0	0.422	
152	1465.64	1788.64	0.100	0.000	0	3.52	28.70	41.0	49050.00	0.850	2.97	0.060	0	0.905	
153	1907.35	234.22	0.100	0.000	0	4.76	28.34	57.0	49050.00	0.920	3.07	0.050	0	1.153	
154	708.50	897.68	0.100	0.000	0	1.34	27.71	102.0	49050.00	0.930	2.90	0.080	0	0.470	
155	1623.35	1379.86	0.100	0.000	0	3.59	28.42	53.0	49050.00	0.860	3.05	0.020	0	0.919	
156	1619.63	439.79	0.100	0.000	0	0.58	27.24	157.0	49050.00	0.930	3.18	0.080	0	0.328	
157	194.08	1414.39	0.100	0.000	0	1.82	27.77	96.0	49050.00	0.800	3.19	0.040	0	0.565	
158	1617.52	722.80	0.100	0.000	0	4.51	28.68	42.0	49050.00	0.820	3.09	0.000	0	1.102	
159	2081.57	1236.90	0.100	0.000	0	2.56	28.69	41.0	49050.00	0.820	2.94	0.070	0	0.713	
160	174.55	944.64	0.100	0.000	0	4.65	28.83	36.0	49050.00	0.850	2.95	0.020	0	1.131	
161	1204.29	1992.59	0.100	0.000	0	0.89	27.52	121.0	49050.00	0.830	3.07	0.010	0	0.379	
162	1472.90	805.83	0.100	0.000	0	3.13	27.82	92.0	49050.00	0.860	3.12	0.110	0	0.826	
163	1907.10	296.85	0.100	0.000	0	2.39	28.93	33.0	49050.00	0.890	3.17	0.010	0	0.678	
164	846.31	1769.60	0.100	0.000	0	2.27	28.03	76.0	49050.00	0.820	3.06	0.010	0	0.656	
165	1054.82	579.25	0.100	0.000	0	0.76	28.97	32.0	49050.00	0.930	3.02	0.020	0	0.354	
166	435.00	872.00	0.100	0.000	0	0.50	27.98	79.0	49050.00	0.830	2.99	0.010	0	0.302	
167	228.07	273.17	0.100	0.000	0	3.42	28.87	35.0	49050.00	0.890	3.15	0.010	0	0.885	
168	1894.27	115.98	0.100	0.000	0	1.78	28.90	34.0	49050.00	0.830	3.11	0.050	0	0.557	
169	937.03	818.94	0.100	0.000	0	2.38	27.78	95.0	49050.00	0.890	3.06	0.050	0	0.677	
170	617.43	1811.63	0.100	0.000	0	3.11	28.50	49.0	49050.00	0.850	2.92	0.110	0	0.823	
171	1378.89	1902.38	0.100	0.000	0	4.15	28.85	36.0	49050.00	0.930	3.16	0.000	0	1.031	
172	1582.33	695.45	0.100	0.000	0	4.78	28.63	44.0	49050.00	0.860	2.92	0.070	0	1.157	
173	831.53	108.69	0.100	0.000	0	3.80	27.58	115.0	49050.00	0.920	2.98	0.120	0	0.961	
174	1062.87	943.02	0.100	0.000	0	2.98	28.70	41.0	49050.00	0.820	3.08	0.030	0	0.797	
175	1858.92	1103.54	0.100	0.000	0	4.86	27.84	90.0	49050.00	0.840	3.12	0.040	0	1.174	
176	496.41	270.11	0.100	0.000	0	1.07	28.33	58.0	49050.00	0.830	3.05	0.060	0	0.415	
177	367.45	1354.69	0.100	0.000	0	4.43	28.41	53.0	49050.00	0.880	3.19	0.000	0	1.086	
178	1300.96	924.03	0.100	0.000	0	3.49	27.62	111.0	49050.00	0.910	3.17	0.050	0	0.900	
179	197.82	826.34	0.100	0.000	0	1.72	28.93	33.0	49050.00	0.820	2.99	0.050	0	0.545	
180	1184.04	1580.30	0.100	0.000	0	1.90	28.47	51.0	49050.00	0.930	3.00	0.130	0	0.581	
181	1928.64	410.75	0.100	0.000	0	3.87	28.73	40.0	49050.00	0.920	3.06	0.050	0	0.974	
182	1239.69	666.85	0.100	0.000	0	0.62	27.17	167.0	49050.00	0.860	3.01	0.070	0	0.333	
183	508.65	1898.82	0.100	0.000	0	0.94	28.91	34.0	49050.00	0.930	3.12	0.020	0	0.389	
184	192.91	1502.73	0.100	0.000	0	4.32	28.32	58.0	49050.00	0.880	3.05	0.010	0	1.064	
185	453.17	1527.93	0.100	0.000	0	0.90	28.60	45.0	49050.00	0.880	3.05	0.040	0	0.380	
186	914.93	1328.10	0.100	0.000	0	4.26	27.47	127.0	49050.00	0.880	3.07	0.030	0	1.053	
187	1859.40	1634.25	0.100	0.000	0	1.10	28.01	77.0	49050.00	0.880	3.03	0.010	0	0.421	
188	2056.67	407.06	0.100	0.000	0	2.68	27.74	99.0	49050.00	0.830	3.04	0.010	0	0.737	
189	581.56	394.23	0.160	0.000	0	4.93	27.07	184.0	49050.00	0.810	3.04	0.000	0	2.008	
190	1671.52	864.22	0.100	0.000	0	3.64	28.23	63.0	49050.00	0.880	2.94	0.130	0	0.930	
191	1100.38	1075.03	0.100	0.000	0	1.94	28.45	52.0	49050.00	0.920	3.05	0.000	0	0.588	
192	630.34	1240.10	0.100	0.000	0	3.81	27.72	101.0	49050.00	0.880	2.94	0.010	0	0.962	
193	1394.98	1302.06	0.100	0.000	0	3.16	27.97	80.0	49050.00	0.840	2.95	0.060	0	0.834	
194	1967.37	1653.11	0.100	0.000	0	0.88	28.76	39.0	49050.00	0.910	3.08	0.020	0	0.378	
195	2099.77	230.22	0.100	0.000	0	1.87	28.28	60.0	49050.00	0.900	2.93	0.030	0	0.575	
196	351.26	946.36	0.100	0.000	0	1.99	27.79	95.0	49050.00	0.810	3.01	0.000	0	0.599	
197	1947.32	1021.81	0.100	0.000	0	3.68	28.45	52.0	49050.00	0.860	3.13	0.060	0	0.937	
198	288.19	479.78	0.100	0.000	0	2.53	28.96	32.0	49050.00	0.900	3.01	0.000	0	0.707	
199	877.06	1865.53	0.100	0.000	0	3.18	28.54	47.0	49050.00	0.900	3.03	0.010	0	0.837	
200	1645.20	2027.68	0.100	0.000	0	4.34	28.97	32.0	49050.00	0.900	3.03	0.100	0	1.069	
201	1139.43	1130.24	0.100	0.000	0	3.58	27.17	167.0	49050.00	0.850	3.14	0.000	0	0.916	
202	1851.90	212.90	0.100	0.000	0	2.53	28.74	39.0	49050.00	0.880	3.07	0.100	0	0.707	
203	724.45	1125.07	0.100	0.000	0	1.60	28.06	74.0	49050.00	0.880	3.09	0.000	0	0.522	
204	880.86	1379.27	0.100	0.000	0	4.18	28.26	61.0	49050.00	0.830	3.12	0.110	0	1.036	
205	208.17	1124.28	0.100	0.000	0	3.85	27.61	112.0	49050.00	0.840	3.11	0.000	0	0.972	
206	105.08	1809.91	0.100	0.000	0	2.17	28.50	49.0	49050.00	0.910	3.07	0.060	0	0.634	
207	1546.57	1404.16	0.100	0.000	0	2.09	28.40	54.0	49050.00	0.920	3.18	0.040	0	0.618	
208	1415.05	1041.15	0.100	0.000	0	4.21	27.74	99.0	49050.00	0.900	2.99	0.070	0	1.043	
209	426.94	466.27	0.100	0.000	0	4.42	28.79	38.0	49050.00	0.920	3.15	0.010	0	1.086	
210	1742.48	2031.59	0.100	0.000	0	3.70	27.89	86.0	49050.00	0.920	3.03	0.060	0	0.940	
211	606.00	449.53	0.100	0.000	0	1.83	28.74	39.0	49050.00	0.800	3.00	0.090	0	0.566	
212	1445.95	2043.27	0.100	0.000	0	1.20	27.25	156.0	49050.00	0.880	3.08	0.100	0	0.441	
213	253.62	326.63	0.100	0.000	0	4.26	28.44	52.0	49050.00	0.810	3.19	0.100	0	1.053	
214	348.21	1086.90	0.100	0.000	0	3.06	27.84	90.0	49050.00	0.850	2.97	0.000	0	0.813	
215	379.00	325.32	0.100	0.000	0	2.80	28.09	72.0	49050.00	0.860	2.90	0.030	0	0.762	
216	1195.39	222.20	0.100	0.000	0	2.72	27.85	90.0	49050.00	0.820	2.99	0.010	0	0.745	
217	1028.43	663.58	0.100	0.000	0	4.39	28.64	43.0	49050.00	0.840	2.93	0.020	0	1.078	
218	1807.42	887.35	0.100	0.000	0	1.62	28.27	61.0	49050.00	0.900	2.96	0.100	0	0.524	
219	1831.54	603.94	0.100	0.000	0	4.96	27.53	120.0	49050.00	0.920	3.01	0.110	0	1.194	
220	639.91	1647.18	0.100	0.000	0	0.96	28.82	37.0	49050.00	0.920	3.03	0.080	0	0.394	
221	1074.34	1289.24	0.100	0.000	0	0.62	28.55	47.0	49050.00	0.830	2.93	0.010	0	0.326	
222	188.28	427.85	0.100	0.000	0	3.10	27.07	184.0	49050.00	0.850	3.14	0.070	0	0.891	
223	821.94	1555.60	0.100	0.000	0	3.42	27.72	101.0	49050.00	0.800	3.15	0.030	0	0.885	
224	218.84	1113.51	0.100	0.000	0	3.23	28.84	36.0	49050.00	0.930	2.94	0.080	0	0.846	
225	397.71	1819.49	0.100	0.000	0	1.98	28.10	71.0	49050.00	0.830	2.99	0.010	0	0.597	
226	453.74	1675.34	0.100	0.000	0	2.05	27.31	147.0	49050.00	0.840	3.01	0.050	0	0.611	
227	271.64	419.44	0.100	0.000	0	3.15	27.93	83.0	49050.00	0.910	2.97	0.000	0	0.832	
228	1047.60	1536.61	0.100	0.000	0	4.53	27.97	80.0	49050.00	0.820	3.10	0.040	0	1.106	
229	503.00	1749.42	0.100	0.000	0	4.82	27.12	175.0	49050.00	0.860	2.90	0.010	0	1.164	
230	1876.63	877.36	0.100	0.000	0	1.75	27.94	82.0	49050.00	0.920	3.13	0.110	0	0.551	
231	782.03	232.00	0.100	0.000	0	0.76	28.77	38.0	49050.00	0.850	3.05	0.010	0	0.354	
232	1203.24	214.55	0.100	0.000	0	4.88	27.86	89.0	49050.00	0.800	3.17	0.010	0	1.178	
233	1196.27	1895.22	0.100	0.000	0	2.12	28.84	36.0	49050.00	0.920	3.15	0.050	0	0.624	
234	229.15	1472.16	0.100	0.000	0	0.62	28.07	73.0	49050.00	0.880	3.13	0.030	0	0.324	
235	948.16	216.99	0.100	0.000	0	0.57	28.65	43.0	49050.00	0.810	3.05	0.010	0	0.316	
